 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.06319444, 6.896938E+03, 3.488382E+01, 359.493801, 110.810315, 90.000000
 31844.06388889, 6.952871E+03, 3.446984E+01, 359.612172, 111.212812, 90.000000
 31844.06458333, 7.008172E+03, 3.405925E+01, 359.723161, 111.610336, 90.000000
 31844.06527778, 7.062843E+03, 3.365199E+01, 359.827063, 112.003008, 90.000000
 31844.06597222, 7.116887E+03, 3.324800E+01, 359.924153, 112.390944, 90.000000
 31844.06666667, 7.170306E+03, 3.284722E+01, 0.014697, 112.774259, 90.000000
 31844.06736111, 7.223103E+03, 3.244959E+01, 0.098943, 113.153060, 90.000000
 31844.06805556, 7.275280E+03, 3.205504E+01, 0.177132, 113.527453, 90.000000
 31844.06875000, 7.326839E+03, 3.166352E+01, 0.249488, 113.897541, 90.000000
 31844.06944444, 7.377783E+03, 3.127496E+01, 0.316229, 114.263422, 90.000000
 31844.07013889, 7.428115E+03, 3.088932E+01, 0.377560, 114.625192, 90.000000
 31844.07083333, 7.477837E+03, 3.050654E+01, 0.433677, 114.982943, 90.000000
 31844.07152778, 7.526950E+03, 3.012655E+01, 0.484769, 115.336765, 90.000000
 31844.07222222, 7.575459E+03, 2.974930E+01, 0.531012, 115.686744, 90.000000
 31844.07291667, 7.623364E+03, 2.937474E+01, 0.572579, 116.032964, 90.000000
 31844.07361111, 7.670668E+03, 2.900281E+01, 0.609633, 116.375506, 90.000000
 31844.07430556, 7.717373E+03, 2.863347E+01, 0.642328, 116.714449, 90.000000
 31844.07500000, 7.763483E+03, 2.826665E+01, 0.670816, 117.049869, 90.000000
 31844.07569444, 7.808998E+03, 2.790230E+01, 0.695238, 117.381841, 90.000000
 31844.07638889, 7.853922E+03, 2.754038E+01, 0.715732, 117.710435, 90.000000
 31844.07708333, 7.898256E+03, 2.718084E+01, 0.732428, 118.035721, 90.000000
 31844.07777778, 7.942002E+03, 2.682362E+01, 0.745452, 118.357767, 90.000000
 31844.07847222, 7.985163E+03, 2.646869E+01, 0.754926, 118.676637, 90.000000
 31844.07916667, 8.027741E+03, 2.611598E+01, 0.760964, 118.992396, 90.000000
 31844.07986111, 8.069739E+03, 2.576545E+01, 0.763678, 119.305103, 90.000000
 31844.08055556, 8.111157E+03, 2.541707E+01, 0.763174, 119.614820, 90.000000
 31844.08125000, 8.151998E+03, 2.507077E+01, 0.759556, 119.921603, 90.000000
 31844.08194444, 8.192264E+03, 2.472653E+01, 0.752921, 120.225508, 90.000000
 31844.08263889, 8.231957E+03, 2.438429E+01, 0.743366, 120.526591, 90.000000
 31844.08333333, 8.271079E+03, 2.404401E+01, 0.730980, 120.824904, 90.000000
 31844.08402778, 8.309632E+03, 2.370566E+01, 0.715853, 121.120498, 90.000000
 31844.08472222, 8.347618E+03, 2.336918E+01, 0.698069, 121.413422, 90.000000
 31844.08541667, 8.385039E+03, 2.303454E+01, 0.677709, 121.703726, 90.000000
 31844.08611111, 8.421896E+03, 2.270170E+01, 0.654853, 121.991456, 90.000000
 31844.08680556, 8.458192E+03, 2.237063E+01, 0.629576, 122.276657, 90.000000
 31844.08750000, 8.493927E+03, 2.204127E+01, 0.601952, 122.559374, 90.000000
 31844.08819444, 8.529105E+03, 2.171359E+01, 0.572051, 122.839650, 90.000000
 31844.08888889, 8.563726E+03, 2.138757E+01, 0.539943, 123.117526, 90.000000
 31844.08958333, 8.597792E+03, 2.106315E+01, 0.505692, 123.393042, 90.000000
 31844.09027778, 8.631306E+03, 2.074030E+01, 0.469364, 123.666239, 90.000000
 31844.09097222, 8.664268E+03, 2.041900E+01, 0.431019, 123.937154, 90.000000
 31844.09166667, 8.696680E+03, 2.009919E+01, 0.390718, 124.205825, 90.000000
 31844.09236111, 8.728544E+03, 1.978086E+01, 0.348519, 124.472287, 90.000000
 31844.09305556, 8.759862E+03, 1.946396E+01, 0.304477, 124.736574, 90.000000
 31844.09375000, 8.790634E+03, 1.914847E+01, 0.258647, 124.998723, 90.000000
 31844.09444444, 8.820863E+03, 1.883434E+01, 0.211083, 125.258764, 90.000000
 31844.09513889, 8.850549E+03, 1.852155E+01, 0.161833, 125.516730, 90.000000
 31844.09583333, 8.879695E+03, 1.821007E+01, 0.110950, 125.772652, 90.000000
 31844.09652778, 8.908302E+03, 1.789986E+01, 0.058479, 126.026561, 90.000000
 31844.09722222, 8.936370E+03, 1.759090E+01, 0.004469, 126.278485, 90.000000
 31844.09791667, 8.963902E+03, 1.728315E+01, 359.948964, 126.528453, 90.000000
 31844.09861111, 8.990899E+03, 1.697659E+01, 359.892009, 126.776492, 90.000000
 31844.09930556, 9.017362E+03, 1.667118E+01, 359.833647, 127.022629, 90.000000
 31844.10000000, 9.043293E+03, 1.636690E+01, 359.773918, 127.266891, 90.000000
 31844.10069444, 9.068691E+03, 1.606371E+01, 359.712864, 127.509301, 90.000000
 31844.10138889, 9.093560E+03, 1.576160E+01, 359.650525, 127.749885, 90.000000
 31844.10208333, 9.117900E+03, 1.546053E+01, 359.586938, 127.988666, 90.000000
 31844.10277778, 9.141712E+03, 1.516047E+01, 359.522141, 128.225666, 90.000000
 31844.10347222, 9.164997E+03, 1.486141E+01, 359.456170, 128.460909, 90.000000
 31844.10416667, 9.187757E+03, 1.456330E+01, 359.389062, 128.694415, 90.000000
 31844.10486111, 9.209992E+03, 1.426613E+01, 359.320851, 128.926205, 90.000000
 31844.10555556, 9.231704E+03, 1.396987E+01, 359.251571, 129.156299, 90.000000
 31844.10625000, 9.252893E+03, 1.367449E+01, 359.181254, 129.384716, 90.000000
 31844.10694444, 9.273561E+03, 1.337997E+01, 359.109934, 129.611476, 90.000000
 31844.10763889, 9.293708E+03, 1.308629E+01, 359.037641, 129.836597, 90.000000
 31844.10833333, 9.313336E+03, 1.279341E+01, 358.964408, 130.060095, 90.000000
