MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.21041667, 2.220519E+03, -3.026194E+01, 346.517437, 142.188345, 90.000000
 31844.21111111, 2.185148E+03, -3.158394E+01, 347.242360, 141.784662, 90.000000
 31844.21180556, 2.148988E+03, -3.291516E+01, 348.007778, 141.325045, 90.000000
 31844.21250000, 2.112057E+03, -3.425534E+01, 348.817560, 140.809112, 90.000000
 31844.21319444, 2.074372E+03, -3.560411E+01, 349.676013, 140.236586, 90.000000
 31844.21388889, 2.035954E+03, -3.696100E+01, 350.587942, 139.607291, 90.000000
 31844.21458333, 1.996825E+03, -3.832535E+01, 351.558717, 138.921138, 90.000000
 31844.21527778, 1.957008E+03, -3.969632E+01, 352.594355, 138.178107, 90.000000
 31844.21597222, 1.916527E+03, -4.107288E+01, 353.701606, 137.378238, 90.000000
 31844.21666667, 1.875408E+03, -4.245372E+01, 354.888049, 136.521617, 90.000000
 31844.21736111, 1.833679E+03, -4.383720E+01, 356.162211, 135.608357, 90.000000
